5781369,0.0,0.0,0.0,4.0,0.0
08159000,0.3048,9.84327,0.275188,4.01,0.0
0.00136757,0.6096,21.5825,0.525535,4.0200000000000005,0.0
,0.9144,34.8183,0.762328,4.03,0.01
,1.2192,49.3892,0.986806,4.04,0.01
,1.524,65.1878,1.20889,4.05,0.01
,1.8288,82.1176,1.43006,4.06,0.01
,2.1336,100.073,1.63929,4.07,0.01
,2.4384,119.188,1.83414,4.08,0.01
,2.7432,139.486,2.02389,4.09,0.02
,3.048,161.017,2.19431,4.1,0.02
,3.3528,184.082,2.32851,4.11,0.03
,3.6576,208.872,2.47245,4.12,0.03
,3.9624,235.148,2.64453,4.13,0.04
,4.2672,262.777,2.81791,4.14,0.05
,4.572,291.622,3.00184,4.15,0.05
,4.8768,321.691,3.17584,4.16,0.06
,5.1816,353.031,3.33628,4.17,0.07
,5.4864,385.676,3.51138,4.18,0.08
,5.7912,419.538,3.67064,4.19,0.1
,6.096,454.772,3.84235,4.2,0.11
,6.4008,491.227,4.00923,4.21,0.12
,6.7056,528.882,4.19186,4.22,0.14
,7.0104,567.602,4.37175,4.23,0.15
,7.3152,607.679,4.51514,4.24,0.17
,7.62,648.987,4.68996,4.25,0.19
,7.9248,691.463,4.85228,4.26,0.21
,8.2296,735.218,4.9985,4.2700000000000005,0.23
,8.5344,780.285,5.1659,4.28,0.25
,8.8392,826.591,5.31625,4.29,0.27
,9.144,874.336,5.44441,4.3,0.29
,9.4488,923.957,5.48613,4.31,0.31
,9.7536,976.354,5.47376,4.319999999999999,0.34
,10.0584,1031.85,5.46383,4.33,0.37
,10.3632,1090.67,5.45776,4.34,0.39
,10.668,1152.63,5.50581,4.35,0.42
,10.9728,1217.73,5.51036,4.359999999999999,0.45
,11.2776,1287.58,5.34044,4.37,0.48
,11.5824,1363.65,5.23872,4.38,0.51
,11.8872,1445.44,5.20012,4.39,0.55
,12.192,1532.21,5.22104,4.3999999999999995,0.58
,12.4968,1622.97,5.34186,4.41,0.61
,12.8016,1716.34,5.50402,4.42,0.64
,13.1064,1812.0,5.68166,4.43,0.67
,13.4112,1909.7,5.87302,4.4399999999999995,0.7
,13.716,2009.26,6.06778,4.45,0.74
,14.0208,2110.64,6.26064,4.46,0.77
,14.3256,2213.72,6.45611,4.47,0.8
,14.6304,2318.77,6.62674,4.4799999999999995,0.84
,14.9352,2426.0,6.78837,4.49,0.87
,15.24,2535.47,6.95715,4.5,0.91
,15.5448,2647.35,7.089,4.51,0.95
,15.8496,2762.0,7.22386,4.52,0.99
,16.1544,2879.59,7.33797,4.53,1.0
,16.4592,3000.34,7.44133,4.54,1.1
,16.764,3124.23,7.55653,4.55,1.1
,17.0688,3251.04,7.69757,4.56,1.1
,17.3736,3380.42,7.85833,4.569999999999999,1.2
,17.6784,3512.11,8.02752,4.58,1.2
,17.9832,3645.99,8.19178,4.59,1.3
,18.288,3782.3,8.34853,4.6,1.3
,18.5928,3920.97,8.51703,4.609999999999999,1.4
,18.8976,4061.78,8.68446,4.62,1.4
,19.2024,4204.95,8.83325,4.63,1.5
,19.5072,4350.53,9.00229,4.64,1.5
,19.812,4498.23,9.18128,4.6499999999999995,1.5
,20.1168,4647.89,9.36181,4.66,1.6
,20.4216,4799.57,9.54126,4.67,1.6
,20.7264,4953.17,9.7291,4.68,1.7
,21.0312,5108.69,9.90489,4.6899999999999995,1.7
,21.336,5266.12,10.0876,4.7,1.8
,21.6408,5425.78,10.2318,4.71,1.9
,21.9456,5588.04,10.3558,4.72,1.9
,22.2504,5753.45,10.4596,4.7299999999999995,2.0
,22.5552,5922.02,10.5707,4.74,2.0
,22.86,6093.32,10.7247,4.75,2.1
,23.1648,6266.87,10.8983,4.76,2.2
,23.4696,6442.41,11.0784,4.77,2.2
,23.7744,6619.79,11.2649,4.78,2.3
,24.0792,6799.06,11.4491,4.79,2.3
,24.384,6980.2,11.6376,4.8,2.4
,24.6888,7163.34,11.81,4.81,2.5
,24.9936,7348.57,11.9747,4.819999999999999,2.5
,,,,4.83,2.6
,,,,4.84,2.7
,,,,4.85,2.7
,,,,4.859999999999999,2.8
,,,,4.87,2.9
,,,,4.88,3.0
,,,,4.89,3.0
,,,,4.8999999999999995,3.1
,,,,4.91,3.2
,,,,4.92,3.3
,,,,4.93,3.3
,,,,4.9399999999999995,3.4
,,,,4.95,3.5
,,,,4.96,3.6
,,,,4.97,3.7
,,,,4.9799999999999995,3.7
,,,,4.99,3.8
,,,,5.0,3.9
,,,,5.01,4.0
,,,,5.02,4.1
,,,,5.03,4.2
,,,,5.04,4.3
,,,,5.05,4.3
,,,,5.06,4.4
,,,,5.069999999999999,4.5
,,,,5.08,4.6
,,,,5.09,4.7
,,,,5.1,4.8
,,,,5.109999999999999,4.9
,,,,5.12,5.0
,,,,5.13,5.1
,,,,5.14,5.2
,,,,5.1499999999999995,5.3
,,,,5.16,5.4
,,,,5.17,5.5
,,,,5.18,5.6
,,,,5.1899999999999995,5.7
,,,,5.2,5.8
,,,,5.21,5.9
,,,,5.22,6.0
,,,,5.2299999999999995,6.2
,,,,5.24,6.3
,,,,5.25,6.4
,,,,5.26,6.5
,,,,5.27,6.7
,,,,5.28,6.8
,,,,5.29,6.9
,,,,5.3,7.1
,,,,5.31,7.2
,,,,5.319999999999999,7.3
,,,,5.33,7.5
,,,,5.34,7.6
,,,,5.35,7.7
,,,,5.359999999999999,7.9
,,,,5.37,8.0
,,,,5.38,8.2
,,,,5.39,8.3
,,,,5.3999999999999995,8.4
,,,,5.41,8.6
,,,,5.42,8.7
,,,,5.43,8.9
,,,,5.4399999999999995,9.1
,,,,5.45,9.2
,,,,5.46,9.4
,,,,5.47,9.5
,,,,5.4799999999999995,9.7
,,,,5.49,9.8
,,,,5.5,10.0
,,,,5.51,10.0
,,,,5.52,10.0
,,,,5.53,11.0
,,,,5.54,11.0
,,,,5.55,11.0
,,,,5.56,11.0
,,,,5.569999999999999,12.0
,,,,5.58,12.0
,,,,5.59,12.0
,,,,5.6,12.0
,,,,5.609999999999999,13.0
,,,,5.62,13.0
,,,,5.63,13.0
,,,,5.64,13.0
,,,,5.6499999999999995,14.0
,,,,5.66,14.0
,,,,5.67,14.0
,,,,5.68,15.0
,,,,5.6899999999999995,15.0
,,,,5.7,15.0
,,,,5.71,15.0
,,,,5.72,16.0
,,,,5.7299999999999995,16.0
,,,,5.74,16.0
,,,,5.75,17.0
,,,,5.76,17.0
,,,,5.77,17.0
,,,,5.78,18.0
,,,,5.79,18.0
,,,,5.8,18.0
,,,,5.81,19.0
,,,,5.819999999999999,19.0
,,,,5.83,19.0
,,,,5.84,20.0
,,,,5.85,20.0
,,,,5.859999999999999,20.0
,,,,5.87,21.0
,,,,5.88,21.0
,,,,5.89,22.0
,,,,5.8999999999999995,22.0
,,,,5.91,22.0
,,,,5.92,23.0
,,,,5.93,23.0
,,,,5.9399999999999995,23.0
,,,,5.95,24.0
,,,,5.96,24.0
,,,,5.97,25.0
,,,,5.9799999999999995,25.0
,,,,5.99,26.0
,,,,6.0,26.0
,,,,6.01,27.0
,,,,6.02,27.0
,,,,6.03,28.0
,,,,6.04,28.0
,,,,6.05,29.0
,,,,6.06,29.0
,,,,6.069999999999999,30.0
,,,,6.08,30.0
,,,,6.09,31.0
,,,,6.1,32.0
,,,,6.109999999999999,32.0
,,,,6.12,33.0
,,,,6.13,34.0
