5781407,0.0,0.0,0.0,1.13,0.0
08158860,0.3048,7.10808,0.237231,1.1400000000000001,0.0
0.0050005,0.6096,18.0222,0.436937,1.15,0.01
,0.9144,32.2365,0.621746,1.1600000000000001,0.01
,1.2192,49.5257,0.803918,1.17,0.01
,1.524,69.7449,0.978589,1.1800000000000002,0.02
,1.8288,92.6392,1.16524,1.19,0.03
,2.1336,118.13,1.3432,1.2000000000000002,0.04
,2.4384,146.247,1.50958,1.21,0.05
,2.7432,177.171,1.66654,1.2200000000000002,0.07
,3.048,211.023,1.81619,1.23,0.09
,3.3528,248.042,1.94288,1.2400000000000002,0.11
,3.6576,288.775,2.06418,1.25,0.14
,3.9624,333.241,2.18744,1.2600000000000002,0.17
,4.2672,381.571,2.3111,1.27,0.2
,4.572,433.782,2.43954,1.2799999999999998,0.23
,4.8768,489.904,2.56752,1.29,0.26
,5.1816,550.026,2.69383,1.2999999999999998,0.3
,5.4864,614.397,2.80093,1.31,0.34
,5.7912,683.518,2.90559,1.3199999999999998,0.38
,6.096,757.773,2.99737,1.33,0.43
,6.4008,837.537,3.08355,1.3399999999999999,0.5
,6.7056,923.071,3.18805,1.35,0.57
,7.0104,1013.73,3.30964,1.3599999999999999,0.63
,7.3152,1109.47,3.44143,1.37,0.7
,7.62,1209.95,3.58286,1.38,0.77
,7.9248,1314.96,3.73436,1.3900000000000001,0.85
,8.2296,1424.33,3.88496,1.4,0.93
,8.5344,1538.24,4.02726,1.4100000000000001,1.0
,8.8392,1657.14,4.14292,1.42,1.1
,9.144,1782.01,4.24205,1.44,1.1
,9.4488,1913.07,4.3392,1.45,1.2
,9.7536,2050.84,4.43624,1.46,1.3
,10.0584,2194.73,4.54587,1.47,1.4
,10.3632,2344.89,4.66382,1.48,1.6
,10.668,2501.07,4.78624,1.49,1.7
,10.9728,2663.14,4.91218,1.5,1.8
,11.2776,2831.28,5.01891,1.51,2.0
,11.5824,3006.27,5.13772,1.52,2.1
,11.8872,3190.0,5.18407,1.5299999999999998,2.3
,12.192,3380.78,5.2964,1.5499999999999998,2.3
,12.4968,3580.21,5.35741,1.5599999999999998,2.4
,12.8016,3788.1,5.44639,1.5699999999999998,2.6
,13.1064,4003.67,5.56038,1.5799999999999998,2.8
,13.4112,4226.45,5.68871,1.5899999999999999,3.1
,13.716,4456.14,5.82278,1.5999999999999999,3.3
,14.0208,4692.63,5.9592,1.6099999999999999,3.5
,14.3256,4935.94,6.09051,1.6199999999999999,3.8
,14.6304,5187.04,6.18407,1.63,4.1
,14.9352,5446.56,6.29484,1.64,4.3
,15.24,5714.14,6.40726,1.66,4.3
,15.5448,5989.46,6.54048,1.67,4.6
,15.8496,6272.26,6.66461,1.68,4.9
,16.1544,6562.57,6.80097,1.69,5.3
,16.4592,6859.81,6.95411,1.7,5.6
,16.764,7163.42,7.11373,1.71,5.9
,17.0688,7473.2,7.27853,1.72,6.2
,17.3736,7788.82,7.44842,1.73,6.4
,17.6784,8110.33,7.60963,1.74,6.7
,17.9832,8438.03,7.76875,1.75,7.0
,18.288,8771.93,7.93237,1.77,7.0
,18.5928,9111.68,8.10163,1.78,7.4
,18.8976,9457.1,8.273,1.79,7.7
,19.2024,9808.07,8.44563,1.8,8.0
,19.5072,10164.3,8.63065,1.8099999999999998,8.4
,19.812,10525.4,8.8222,1.8199999999999998,8.7
,20.1168,10891.0,9.0163,1.8299999999999998,9.1
,20.4216,11261.3,9.21075,1.8399999999999999,9.4
,20.7264,11635.9,9.40676,1.8499999999999999,9.8
,21.0312,12014.8,9.60504,1.8599999999999999,10.0
,21.336,12398.1,9.78908,1.88,10.0
,21.6408,12786.3,9.97247,1.89,11.0
,21.9456,13179.3,10.1528,1.9,11.0
,22.2504,13577.2,10.33,1.91,12.0
,22.5552,13979.9,10.5179,1.92,12.0
,22.86,14386.9,10.7119,1.93,12.0
,23.1648,14798.0,10.9102,1.94,13.0
,23.4696,15213.1,11.111,1.95,13.0
,23.7744,15632.1,11.318,1.96,14.0
,24.0792,16054.7,11.5223,1.97,14.0
,24.384,16481.2,11.7133,1.99,14.0
,24.6888,16911.9,11.8982,2.0,15.0
,24.9936,17347.3,12.0635,2.0100000000000002,16.0
,,,,2.02,16.0
,,,,2.0300000000000002,17.0
,,,,2.04,17.0
,,,,2.0500000000000003,18.0
,,,,2.06,18.0
,,,,2.0700000000000003,19.0
,,,,2.08,19.0
,,,,2.1,19.0
,,,,2.11,20.0
,,,,2.12,21.0
,,,,2.13,21.0
,,,,2.14,22.0
,,,,2.15,23.0
,,,,2.16,23.0
,,,,2.17,24.0
,,,,2.18,25.0
,,,,2.19,26.0
,,,,2.21,26.0
,,,,2.22,26.0
,,,,2.23,27.0
,,,,2.24,28.0
,,,,2.25,29.0
,,,,2.2600000000000002,30.0
,,,,2.27,30.0
,,,,2.2800000000000002,31.0
,,,,2.29,32.0
,,,,2.3000000000000003,33.0
,,,,2.32,33.0
,,,,2.33,34.0
,,,,2.34,35.0
,,,,2.35,35.0
,,,,2.36,36.0
