5781353,0.0,0.0,0.0,0.34,0.0
08158927,0.3048,5.77789,0.192881,0.35000000000000003,0.0
0.00946703,0.6096,18.2584,0.35195,0.36000000000000004,0.01
,0.9144,37.4191,0.508153,0.37,0.02
,1.2192,62.963,0.669025,0.38,0.04
,1.524,94.6098,0.83361,0.39,0.07
,1.8288,132.442,0.982272,0.4,0.12
,2.1336,176.686,1.13356,0.41000000000000003,0.18
,2.4384,227.619,1.27708,0.42000000000000004,0.26
,2.7432,285.522,1.4127,0.43,0.36
,3.048,350.766,1.5474,0.44,0.48
,3.3528,423.703,1.6785,0.45,0.62
,3.6576,504.748,1.80572,0.46,0.79
,3.9624,594.041,1.93728,0.47000000000000003,0.97
,4.2672,691.643,2.06988,0.48000000000000004,1.2
,4.572,797.789,2.19831,0.49000000000000005,1.4
,4.8768,913.094,2.31409,0.5,1.6
,5.1816,1037.92,2.44442,0.51,1.9
,5.4864,1171.9,2.57779,0.52,2.2
,5.7912,1315.08,2.71283,0.5299999999999999,2.5
,6.096,1467.14,2.85917,0.5399999999999999,2.8
,6.4008,1627.87,3.00694,0.5499999999999999,3.2
,6.7056,1797.17,3.1525,0.5599999999999999,3.6
,7.0104,1975.19,3.30217,0.57,4.0
,7.3152,2161.74,3.45198,0.58,4.5
,7.62,2356.8,3.60253,0.59,4.9
,7.9248,2560.34,3.75388,0.6,5.5
,8.2296,2772.54,3.89933,0.61,6.0
,8.5344,2993.58,4.04521,0.62,6.6
,8.8392,3223.52,4.19124,0.63,7.1
,9.144,3462.25,4.33954,0.64,7.7
,9.4488,3709.52,4.49726,0.6499999999999999,8.4
,9.7536,3964.9,4.66035,0.6599999999999999,9.1
,10.0584,4227.88,4.83039,0.6699999999999999,9.8
,10.3632,4498.19,5.00401,0.6799999999999999,10.0
,10.668,4775.75,5.17513,0.69,11.0
,10.9728,5060.6,5.34287,0.7,12.0
,11.2776,5352.95,5.50771,0.71,13.0
,11.5824,5652.77,5.67421,0.72,14.0
